1652701399611,gps,96.0,64.75059648322825,20.95817110680236
1652701400611,gps,128.0,64.75048860862597,20.9584417803722
1652701401611,gps,128.0,64.75038749201592,20.95894801028294
1652701402611,gps,128.0,64.75031389908217,20.958954607004067
1652701403611,gps,128.0,64.75020427764927,20.95907169791851
1652701404611,gps,192.0,64.75016661741482,20.959197626033234
1652701405611,gps,192.0,64.7501549628484,20.959337895312522
1652701406611,gps,192.0,64.75012778832274,20.95945926107939
1652701407611,gps,192.0,64.75013698077561,20.95952573737587
1652701408611,gps,128.0,64.75018086152977,20.95946060480722
1652701409611,gps,128.0,64.75020372921254,20.95937154587756
1652701410611,gps,192.0,64.75025115675116,20.959274612948573
1652701412611,gps,192.0,64.75028106444077,20.95921389749326
1652701484611,gps,192.0,64.75056444467828,20.958349913367243
1652701488611,gps,192.0,64.75018379366868,20.959114375967065
1652701489672,gps,96.0,64.75022398334568,20.959313462954277
1652701490672,gps,96.0,64.7502947124705,20.959273337249666
1652701491672,gps,16.0,64.7502103802229,20.9592005325956
1652701492672,gps,16.0,64.7502103802229,20.9592005325956
1652701494000,gps,16.0,64.7502103802229,20.9592005325956
1652701495000,gps,16.0,64.7502103802229,20.9592005325956
1652701496000,gps,16.0,64.7502103802229,20.9592005325956
1652701497000,gps,24.0,64.7502103802229,20.9592005325956
1652701498000,gps,24.0,64.7502103802229,20.9592005325956
1652701499000,gps,12.0,64.7502103802229,20.9592005325956
1652701500000,gps,16.0,64.7502103802229,20.9592005325956
1652701501000,gps,12.0,64.7502103802229,20.9592005325956
1652701502000,gps,24.0,64.7502103802229,20.9592005325956
1652701503000,gps,12.0,64.7502103802229,20.9592005325956
1652701504000,gps,16.0,64.7502103802229,20.9592005325956
1652701505000,gps,12.0,64.7502103802229,20.9592005325956
1652701506000,gps,12.0,64.7502103802229,20.9592005325956
1652701507000,gps,12.0,64.7502103802229,20.9592005325956
1652701508000,gps,12.0,64.7502103802229,20.9592005325956
1652701509000,gps,32.0,64.7502103802229,20.9592005325956
1652701510000,gps,32.0,64.7502103802229,20.9592005325956
1652701511000,gps,32.0,64.7502103802229,20.9592005325956
1652701512000,gps,16.0,64.7502103802229,20.9592005325956
1652701516000,gps,32.0,64.7502103802229,20.9592005325956
1652701517000,gps,32.0,64.7502103802229,20.9592005325956
1652701518000,gps,32.0,64.7502103802229,20.9592005325956
1652701519000,gps,32.0,64.7502103802229,20.9592005325956
1652701520000,gps,32.0,64.7502103802229,20.9592005325956
1652701521000,gps,32.0,64.7502103802229,20.9592005325956
1652701522000,gps,16.0,64.7502103802229,20.9592005325956
1652701523000,gps,16.0,64.7502103802229,20.9592005325956
1652701524000,gps,32.0,64.7502103802229,20.9592005325956
1652701525000,gps,32.0,64.7502103802229,20.9592005325956
1652701526000,gps,32.0,64.7502103802229,20.9592005325956
1652701527000,gps,16.0,64.7502103802229,20.9592005325956
1652701528000,gps,16.0,64.7502103802229,20.9592005325956
1652701529000,gps,16.0,64.7502103802229,20.9592005325956
1652701530000,gps,24.0,64.7502103802229,20.9592005325956
1652701531000,gps,24.0,64.7502103802229,20.9592005325956
1652701532000,gps,24.0,64.7502103802229,20.9592005325956
1652701533000,gps,24.0,64.7502103802229,20.9592005325956
1652701534000,gps,32.0,64.7502103802229,20.9592005325956
1652701535000,gps,32.0,64.7502103802229,20.9592005325956
1652701536000,gps,32.0,64.7502103802229,20.9592005325956
1652701537000,gps,32.0,64.7502103802229,20.9592005325956
1652701538000,gps,32.0,64.7502103802229,20.9592005325956
1652701539000,gps,32.0,64.7502103802229,20.9592005325956
1652701540000,gps,32.0,64.7502103802229,20.9592005325956
1652701546000,gps,32.0,64.7502103802229,20.9592005325956
1652701547000,gps,32.0,64.7502103802229,20.9592005325956
1652701548000,gps,32.0,64.75021400951204,20.959318941526256
1652701549000,gps,24.0,64.75020689850072,20.959337539730864
1652701550000,gps,24.0,64.750208617497,20.959327587500724
1652701551000,gps,24.0,64.75021333112323,20.9593150769566
1652701552000,gps,24.0,64.75021828149332,20.959301132129173
1652701553000,gps,32.0,64.75022152619556,20.95929184233492
1652701554000,gps,32.0,64.75022254986304,20.959287476743665
1652701555000,gps,24.0,64.75022280306051,20.95928583382745
1652701556000,gps,24.0,64.75022300036895,20.95928658671405
1652701557000,gps,48.0,64.75022392541749,20.95928926485967
1652701558000,gps,48.0,64.75022651212832,20.959298359033188
1652701559000,gps,32.0,64.75022884668141,20.959305004529558
1652701560000,gps,24.0,64.75023049215561,20.959308943092868
1652701561000,gps,24.0,64.75023324108291,20.959318033539066
1652701562000,gps,24.0,64.75024331139299,20.959322576895172
1652701563000,gps,24.0,64.75025067715612,20.959330630401556
1652701564000,gps,24.0,64.75025444262866,20.959336925053073
1652701565000,gps,24.0,64.7502590732045,20.959334444079396
1652701566000,gps,24.0,64.75026152574296,20.95934010661571
1652701567000,gps,24.0,64.75026478769938,20.95933786707353
1652701568000,gps,24.0,64.75026760549397,20.959339049590668
1652701569000,gps,24.0,64.75027376618895,20.95933860249548
1652701570000,gps,24.0,64.75028069657863,20.9593436592245
1652701571000,gps,24.0,64.75028816852328,20.959365203083088
1652701572000,gps,24.0,64.75028993732239,20.959372629310533
1652701573000,gps,48.0,64.75029008712818,20.959380006738005
1652701574000,gps,24.0,64.75029067958191,20.95938754291649
1652701575000,gps,24.0,64.75029024854895,20.959392224291317
1652701576000,gps,24.0,64.75028954124544,20.9593935565322
1652701577000,gps,24.0,64.75028871107503,20.959392594966975
1652701578000,gps,32.0,64.7502881918063,20.959391661601217
